unit,english,pos,proposed_oromo,alternates,ipa,has_audio,confidence,gloss_seen,reviewed,verdict_ok_or_fix,notes
unit-04-numbers,five,num,shan,kiraar | chinkoo | duroo | meezoo,/ˈʃɐ́n/,yes,high,five,,,
unit-04-numbers,six,num,ja'a,jaha | jahii | jayii,,yes,medium,six,,,
unit-04-numbers,seven,num,torba,,/ˈtɔ́rbɐ/,yes,high,seven,,,
unit-04-numbers,eight,num,saddeet,zoodiyaak,/sɐdˈdéːt/,no,high,eight,,,
unit-04-numbers,nine,num,sagal,,/sɐˈɡɐ́l/,yes,high,nine,,,
unit-04-numbers,ten,num,kudhan,boondii | dumbulloo | saantima kudhan,/kʊˈᶑɐ́n/,no,high,ten,,,
unit-04-numbers,eleven,num,kudha tokko,,/ˈkʊᶑɐ tɔkːɔ/,no,high,eleven,,,
unit-04-numbers,twelve,num,kudha lama,saddeeqa,/ˈkʊᶑɐ lɐmɐ/,no,high,twelve,,,
unit-04-numbers,twenty,num,digdama,,,no,high,twenty,,,
unit-04-numbers,thirty,num,sodoma,soddoma,,no,medium,thirty,,,
unit-04-numbers,fifty,num,shantama,alaada,,yes,high,fifty,,,
unit-04-numbers,hundred,num,dhibba,daawullaa,/ˈᶑɪbːɐ/,yes,high,hundred,,,
unit-04-numbers,thousand,num,kuma,kumsaa,,no,high,thousand,,,
unit-04-numbers,first,num,aboolii,ashuuqqii | fugguu | dursiisuu | dursuu,/ɐboːlíː/,yes,low,first round boiled coffee,,,
unit-04-numbers,second,num,abbalamii,cichaa | jechisiifachuu | lammeefachiisuu | lammeeffachuu,/ɐbːɐlɐmíː/,yes,low,the second owner of wealth,,,
unit-04-numbers,third,num,hiribbii,siisoo,/ˈhɪrɪbːíː/,no,low,tend somebody's cattle to get half or onc third of th breed,,,
unit-04-numbers,number,noun,lakkoofsa,buqqisii | mangoo | lakkoofsa tartibaa,/ˈlɐkːoːfsɐ/,no,high,number,,,
unit-04-numbers,half,noun,cinaacha,walakkaa | alaada | hiribbii | abbaa cinaachaa,/ˈt͡ʃʼɪnɑːt͡ʃɐ/,yes,medium,ribs,,,
unit-04-numbers,many,adj,galaana,badaa | hoomaa | disaasaa | ciccituu,/ˈɡɐlɑːnɐ/,no,medium,many/much,,,
unit-04-numbers,few,adj,xiqqishoo,merqa | dudubbisaa | shikifii | shillimii,/ˈtʼɪkʼːɪʃóː/,no,medium,a few,,,
unit-04-numbers,count,verb,lakkaa'uu,lakkaawwachuu | lakkoofsisuu | oflakka'uu | herreegachuu,,no,high,to count,,,
unit-05-colours-and-sizes,red,adj,diimaa,dimbiixxii | biluu | jorroo | algaasee,/ˈdiːmɑ́ː/,yes,high,red,,,
unit-05-colours-and-sizes,white,adj,adii,adanii | addaata | akkabaddoo | amaamaa,/ɐdíː/,yes,high,white,,,
unit-05-colours-and-sizes,black,adj,gurraacha,gugura | asaabala | gurraalee | dirbisaa,,no,medium,black,,,
unit-05-colours-and-sizes,green,adj,dheedhii,magarisa | magariisa | haffe | aanannoo,/ˈᶑeːᶑíː/,yes,medium,raw (food),,,
unit-05-colours-and-sizes,yellow,adj,kelloo,keelloo | bororoo | adaa | bulloo,,no,high,"yellow, misspelling of keelloo",,,
unit-05-colours-and-sizes,blue,adj,cuquliisa,dooqee | cuquliisa | buulloo,/ˈt͡ʃʼʊkʼʊliːsɐ/,yes,high,blue,,,
unit-05-colours-and-sizes,brown,adj,daammii,magaala | daabii | adaa | dummunyii,/ˈdɑːmːíː/,yes,high,brown,,,
unit-05-colours-and-sizes,grey,adj,daalacha,odolcha | arraayuu | bullaa | boolee,/ˈdɑːlɐt͡ʃɐ/,yes,high,gray,,,
unit-05-colours-and-sizes,big,adj,guddaa,alabicha | gidaaduu | jajjabaa | bokkolluu,/ˈɡʊdːɑ́ː/,no,high,big,,,
unit-05-colours-and-sizes,small,adj,dikkoo,canuu | yaraa | beeddee | faturaa,/ˈdɪkːóː/,yes,medium,"small, some, little",,,
unit-05-colours-and-sizes,long,adj,dheeraa,hordaa | aliiwaayaa | arrabiiyyee | babal'ii,,no,high,long,,,
unit-05-colours-and-sizes,short,adj,gabaabaa,dekkoo | ankaaksuu | hankaakaa | murqicha,,no,medium,short,,,
unit-05-colours-and-sizes,tall,adj,sooyyama,jabaachuu | gaaltama | alalaa | dheerachuu,/ˈsoːjːɐmɐ/,no,medium,"a tall, slender plant with tubular",,,
unit-05-colours-and-sizes,wide,adj,boochoo,mandiidaa | ruuda | babal'ii | basanqalaa,/ˈboːt͡ʃóː/,yes,high,Wide,,,
unit-05-colours-and-sizes,narrow,adj,dhiphoo,daandii | dhula | fucucii | dhiphisiisuu,,no,medium,"narrow, tight",,,
unit-05-colours-and-sizes,heavy,adj,ulfaataa,jorroo | dirsaa | eeluu | jirkaa,,no,high,heavy,,,
unit-05-colours-and-sizes,light,adj,ifaa,ibsaa | ifee | iftuu | balaqii,/ɪfɑ́ː/,no,medium,light,,,
unit-05-colours-and-sizes,new,adj,haaraa,boonqoo | elellee | damboobuu | handhuuruu,/hɑːrɑː/,no,high,new,,,
unit-05-colours-and-sizes,old,adj,moofaa,jaartii | raagaa | boordoo | dullum,,no,medium,old,,,
unit-05-colours-and-sizes,hot,adj,oo'aa,bulluquu | baktii | baqqoo | barbaree,/oːʔɑ́ː/,no,medium,hot; wam.,,,
unit-05-colours-and-sizes,cold,adj,qorraa,qabbanaayaa | dilalla'aa | dhaamocha | qorra,/ˈkʼɔrːɑ́ː/,no,medium,cold,,,
unit-05-colours-and-sizes,clean,adj,haruu,qulleessuu | haxaawuu | foksuu | haqsiisuu,,no,medium,to clean,,,
unit-05-colours-and-sizes,dirty,adj,boosaa,dhiqaa | booxxessuu | koseessuu | qamaaca'uu,/ˈboːsɑ́ː/,yes,high,"dirty, slovenly",,,
unit-05-colours-and-sizes,colour,noun,bifa,halluu | buulloo | qalama | halloomsuu,/ˈbɪfɐ/,yes,medium,colour,,,
unit-05-colours-and-sizes,size,noun,hammamaa,afoollee | bixxiluu | bixxilachiisuu | lakka'achuu,,no,high,size,,,
unit-06-feelings-and-doing,happy,adj,gammachiisuu,gammaduu,/ˈɡɐmːɐt͡ʃiːsúː/,no,low,make some body happy,,,
unit-06-feelings-and-doing,sad,adj,gom'uu,goommuu,/ˈɡɔmʔúː/,no,low,"mourned, be depressed pensive or sad",,,
unit-06-feelings-and-doing,angry,adj,dheekkamuu,aarsuu | heeluu | gubachuu | gubuu,/ˈᶑeːkːɐmúː/,yes,high,"to scold, rebuke, angry",,,
unit-06-feelings-and-doing,tired,adj,dadhabuu,labbeessuu,/ˈdɐᶑɐbúː/,yes,low,"tire, toil be weak ===Verb===",,,
unit-06-feelings-and-doing,hungry,adj,xannisuu,beela'uu | beelessuu | qoonqa'uu | soomayyuu,/ˈtʼɐnːɪsúː/,no,high,"to hungry, to be fanmine stricken",,,
unit-06-feelings-and-doing,thirsty,adj,dhabsuu,dheebochuu,/ˈᶑɐbsúː/,yes,high,thirsty,,,
unit-06-feelings-and-doing,sick,adj,alaan'aluu,kinoofuu | wal'aansa | dhibama | balaqqamsiisuu,/ɐlɑːnʔɐlúː/,yes,high,"cry, esp. when they feel pain, sick (eg. babies)",,,
unit-06-feelings-and-doing,afraid,adj,bacachuu,,/ˈbɐt͡ʃʼɐt͡ʃúː/,yes,low,be afraid,,,
unit-06-feelings-and-doing,good,adj,kiilolee,dabaqqaa | aagimuu | cala'uu | aagituu,/ˈkiːlɔléː/,no,low,clear and good voice,,,
unit-06-feelings-and-doing,bad,adj,badaa,buqa | ciinca'aa | curaa | dhangaggeessaa,,no,high,"bad, evil, wicked",,,
unit-06-feelings-and-doing,play,verb,dhilliquu,taphachiisuu | taphachuu | galagaltoo | raambaa,/ˈᶑɪlːɪkʼúː/,yes,low,play the drum,,,
unit-06-feelings-and-doing,sleep,verb,ciisuu,muguu | muusahuu | raffu | hirriiba,/ˈt͡ʃʼiːsúː/,yes,medium,to sleep,,,
unit-06-feelings-and-doing,run,verb,fiiguu,arreeduu | fiffiiguu | harreeduu | kaachuu,/ˈfiːɡúː/,yes,medium,to run,,,
unit-06-feelings-and-doing,walk,verb,adeemuu,billisuu | deemsisuu | jaammmisuu | gamaluu,/ɐdeːmúː/,yes,high,to walk,,,
unit-06-feelings-and-doing,sit,verb,taa'uu,ammachiisuu | ammachuu | bashaaduu | gaditaa'uu,,no,high,to sit,,,
unit-06-feelings-and-doing,stand,verb,eejjennoo,dhaabbii | eejjennaa | ejjennaa | habalaka,/eːd͡ʒːɛnːóː/,yes,medium,stand,,,
unit-06-feelings-and-doing,come,verb,dhufuu,kottu | cinaa'uu | daandessuu | daaruu,/ˈᶑʊfúː/,yes,medium,to come,,,
unit-06-feelings-and-doing,go,verb,deemuu,dhaquu | lixuu | bahuu | cala'uu,/ˈdeːmúː/,yes,medium,to go,,,
unit-06-feelings-and-doing,speak,verb,dubbachuu,baanuu | dubbisiisuu | mammaaksisuu | minaaguu,/ˈdʊbːɐt͡ʃúː/,yes,medium,to speak,,,
unit-06-feelings-and-doing,hear,verb,dhaga'uu,dhageessisuu | gurraqeensuu,/ˈᶑɐɡɐʔúː/,yes,high,to hear,,,
unit-06-feelings-and-doing,see,verb,arguu,arkuu | ilaaluu | laaluu | addeeysuu,/ɐrɡúː/,yes,medium,to see,,,
unit-06-feelings-and-doing,read,verb,dubbisuu,qara'uu | dubbifamuu | dubbisiisuu | seecca'uu,/ˈdʊbːɪsúː/,yes,medium,to greet,,,
unit-06-feelings-and-doing,write,verb,barreessuu,katabuu | asoosuu | barreessifachuu | barreessisuu,/ˈbɐrːeːsːúː/,yes,medium,to write,,,
unit-06-feelings-and-doing,laugh,verb,kokkolfuu,qasaasuu | kolfuu | kofalchiisuu | kolfisiisuu,/ˈkɔkːɔlfúː/,no,medium,to laugh,,,
unit-06-feelings-and-doing,cry,verb,alaan'aluu,watwaachuu | iyyaa | carquu | cirriqquu,/ɐlɑːnʔɐlúː/,yes,medium,"cry, esp. when they feel pain, sick (eg. babies)",,,
unit-07-body,head,noun,mataa,durayyeessa | abbaa manaa | abrii | agibaar,/mɐtɑː/,no,medium,head,,,
unit-07-body,hair,noun,rifeensa,dabbasaa | balaalii | cadheedhee | cimama,,no,medium,hair (on head),,,
unit-07-body,eye,noun,ija,agartuu | dhanfoora | dunuunfannaa | amajaajii,/ʔɪd͡ʒɐ/,no,high,eye,,,
unit-07-body,ear,noun,dhageettii,gurra | balaqa | guurii | dhagahuu,/ˈᶑɐɡeːtːíː/,yes,medium,ear,,,
unit-07-body,nose,noun,funyaan,funuuna | funuunsuu | funuunuu | furribaafachuu,/fʊɲːɑːn/,yes,high,nose,,,
unit-07-body,mouth,noun,afaan,ciffata | irgoo | lulluuqqaa | handartaa,/ɐfɑːn/,yes,high,mouth,,,
unit-07-body,tooth,noun,ilkee,ilkaan | aadigaa | andilkaa | shuwaaka,/ʔɪl.keː/,no,medium,tooth,,,
unit-07-body,tongue,noun,arraba,arrabmurii,/ɐrːɐbɐ/,yes,high,tongue,,,
unit-07-body,lip,noun,hidhii,buuyyuu | hamdoo | dura dhugduu | hidhii gubbaa,/ˈhɪᶑíː/,no,high,lip,,,
unit-07-body,neck,noun,moqoo,morgoo | morma | dannoo | boquu,/ˈmɔkʼóː/,no,medium,neck,,,
unit-07-body,shoulder,noun,gateetti,qoyiirara | gatiittii | ceekuu | da'ifoo,/ˈɡɐteːtːɪ/,no,medium,shoulder,,,
unit-07-body,arm,noun,dhundhuma,irree | hidhachiisuu | dhundhumuu,/ˈᶑʊnᶑʊmɐ/,yes,medium,arm,,,
unit-07-body,hand,noun,harka,ansoosillaa | ejjetaa | habalaa | habansa,,no,high,hand,,,
unit-07-body,finger,noun,quba,abbuxiqqoo | arrabsaa | daagujjaa | elemoo,,no,high,finger,,,
unit-07-body,nail,noun,bismaara,mismaara | morodee,/ˈbɪsmɑːrɐ/,yes,medium,nail,,,
unit-07-body,chest,noun,laphee,handaraafa,/ˈlɐpʼéː/,no,high,"chest, breast",,,
unit-07-body,heart,noun,onnee,laphee | honnee | gaggabsaa | singigeessuu,/ɔnːéː/,no,medium,heart,,,
unit-07-body,back,noun,dugda,anqalbaa | dudduuba | duuboo | erkoo,/ˈdʊɡdɐ/,yes,high,back,,,
unit-07-body,stomach,noun,garaacha,garaa | bulgasuu | halteeta | qochoma,,no,medium,stomach,,,
unit-07-body,belly,noun,borcii,macoo | garaa | huffoo | xerrebbee,/ˈbɔrt͡ʃʼíː/,yes,high,belly,,,
unit-07-body,leg,noun,luka,dachaafattuu | diriirfannaa | cabsoo | gambaallee,,no,medium,leg,,,
unit-07-body,knee,noun,jilba,gambaallee | many ee,,no,high,knee,,,
unit-07-body,foot,noun,kottee,miilla | ansoosillaa | dukkaa | faanajala,/ˈkɔtːéː/,no,medium,"foot print, trace, trail track hoof",,,
unit-07-body,toe,noun,quba miillaa,,,no,high,toe,,,
unit-07-body,skin,noun,googa,gogaa | condorroo | baarilee | injicha,,no,medium,skin,,,
unit-08-health,illness,noun,dhukkuba,libalibii | wayyaa'uu,/ˈᶑʊkːʊbɐ/,yes,medium,"disease, illness",,,
unit-08-health,pain,noun,aʼa,ibrikuu | laalata | xaaxaatee | aada,/ɐʼɐ/,yes,low,painful voice of sharp pain.,,,
unit-08-health,fever,noun,laydaa,qandhoo | lagdaa | gubaa | ho'a,/ˈlɐjdɑ́ː/,no,medium,fever,,,
unit-08-health,cough,noun,ukaa,qufaa | qusa'uu | ukamuu | qufa'uu,/ʊkɑ́ː/,no,medium,cough,,,
unit-08-health,wound,noun,madaa,qonyonyaa | roojii | kulkula | taaffee,,no,high,"wound, injury",,,
unit-08-health,medicine,noun,daawwaa,qoricha | aanquu | alteeta | arraddoo,/ˈdɑːwːɑ́ː/,yes,high,medicine,,,
unit-08-health,doctor,noun,ogeessa fayyaa,abbaa qorichaa | haakimii | hakimii | hakiimii,/ɔɡeːsːɐ fɐjːɑ́ː/,no,high,doctor,,,
unit-08-health,hospital,noun,hospítaala,mana yaalaa,/ˈhɔspítɑːlɐ/,no,high,hospital,,,
unit-08-health,nurse,noun,dhukkubsachiisuu,sooruu | yaaluu,/ˈᶑʊkːʊbsɐt͡ʃiːsúː/,yes,high,nurse,,,
unit-08-health,blood,noun,dhiiga,aammoo | aantii | alagaa | dhalataa,/ˈᶑiːɡɐ/,yes,high,blood,,,
unit-08-health,health,noun,fayyaa,dhoramuu,/ˈfɐjːɑ́ː/,yes,high,health,,,
unit-08-health,sneeze,noun,axxissoo,axiffachuu | haxxiffachuu | axxififachiisuu | haxxiffachiisuu,/ɐtʼːɪsːóː/,yes,high,sneeze,,,
unit-08-health,headache,noun,mataa bowwuu,bowwaafachuu,,no,high,headache,,,
unit-08-health,thirst,noun,dheebuu,,/ˈᶑeːbúː/,yes,high,thirst,,,
unit-08-health,hunger,noun,doromii,duullii | beela,/ˈdɔrɔmíː/,yes,medium,hunger,,,
unit-08-health,dream,noun,abjuu,abjoochuu | manaamuu | abjuu laaluu | abjuu gaarii,/ɐbd͡ʒúː/,no,medium,dream,,,
unit-08-health,scar,noun,lamagii,birii,/ˈlɐmɐɡíː/,no,high,scar,,,
unit-08-health,sickness,noun,dandaa,olguura | maansaa | lollojji,/ˈdɐndɑ́ː/,yes,low,sleeping sickness,,,
unit-08-health,cure,noun,fayyisuu,dhunsuu | faduu | deeffachiisuu | dhunsiisuu,/ˈfɐjːɪsúː/,yes,medium,to cure,,,
unit-08-health,vomit,noun,diddiga,hoqqisa | balaqqama | hooqqisuu | hooqqisiisuu,/ˈdɪdːɪɡɐ/,yes,medium,vomit,,,
unit-08-health,injury,noun,madaa,saffaatoo,,no,high,"wound, injury",,,
unit-08-health,swelling,noun,dhiitoo,mashaa | dhiita | orbobbaa'uu | wassee,/ˈᶑiːtóː/,yes,medium,swelling,,,
unit-08-health,itch,noun,cittoo,ctoruu | biichee | hooqaa | cittaawuu,/ˈt͡ʃʼɪtːóː/,yes,high,itch,,,
unit-08-health,death,noun,du'a,cirifannoo | hobbaafannaa | oolchuu | ajala,/ˈdʊʔɐ/,yes,medium,death,,,
unit-08-health,life,noun,dhakkee,jiruu | umrii | ruhii | warra,/ˈᶑɐkːéː/,yes,medium,life,,,
unit-09-clothes,clothes,noun,uffannaa,uffata | daara | azaaya | balasee,/ʊfːɐnːɑ́ː/,no,medium,clothes,,,
unit-09-clothes,shirt,noun,ubaara,kittaa | shamizii | biddiqqoo | dibbiqqoo,/ʊbɑːrɐ/,no,medium,shirt,,,
unit-09-clothes,trousers,noun,surree,bolaalee | kofoo,,no,high,"pants, trousers",,,
unit-09-clothes,dress,noun,lamii,arrabiiyyee | dirbadiri | dungusee | fittaalee,/ˈlɐmíː/,no,high,dress,,,
unit-09-clothes,skirt,noun,bongoo,kurtaa | qexxaa | hamfala | gembisoo,/ˈbɔnɡóː/,yes,medium,skirt,,,
unit-09-clothes,shoe,noun,kophee,koongoo | liistiroo,,no,high,shoe,,,
unit-09-clothes,hat,noun,gonfoo,baarmexaa | qoobii | amaamaa | kalawaa,/ˈɡɔnfóː/,no,medium,hat,,,
unit-09-clothes,cap,noun,gooffee,kuffiyyaa | mafee | mallayyoo | qoobii,/ˈɡoːfːéː/,no,medium,cap,,,
unit-09-clothes,belt,noun,dhukoo,qabattoo | saqqii | waraansillee | gurda,/ˈᶑʊkóː/,yes,medium,belt,,,
